INCMIN,DRUGDEP,SEXPRED
-0.2762281267,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,-1.0,1.0
0.122566111855,1.0,1.0
10.7666984462,1.0,1.0
-0.254806671637,1.0,1.0
-0.143814676492,1.0,1.0
-0.210409873579,1.0,1.0
-0.275229198744,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.232608272608,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
0.388946900203,1.0,1.0
-0.177112275036,-1.0,1.0
-0.149364276249,-1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,-1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,-1.0,1.0
-0.265905871151,1.0,1.0
-0.144147652478,1.0,1.0
-0.232608272608,-1.0,1.0
-0.2762281267,-1.0,1.0
-0.269679598986,1.0,1.0
-0.2762281267,1.0,1.0
-0.271899438889,1.0,1.0
-0.215737489346,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,-1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.275895150714,1.0,1.0
-0.265905871151,1.0,1.0
-0.174559459147,1.0,1.0
-0.149364276249,-1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,-1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,-1.0,1.0
-0.262798095287,-1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
0.122566111855,1.0,1.0
-0.2762281267,1.0,1.0
-0.210964833555,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,-1.0,1.0
-0.221509073093,1.0,1.0
-0.265905871151,1.0,1.0
-0.177112275036,1.0,1.0
-0.143814676492,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.232608272608,1.0,1.0
-0.265350911176,1.0,1.0
-0.271566462904,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
0.255756506029,1.0,1.0
-0.265905871151,1.0,1.0
-0.258802383462,1.0,1.0
0.0559709147686,1.0,1.0
0.0559709147686,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.0106242823183,1.0,1.0
-0.232608272608,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.246704255991,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
0.388946900203,-1.0,1.0
0.522137294377,1.0,1.0
-0.143814676492,1.0,1.0
-0.177112275036,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,-1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.154913876007,-1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.110517077949,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.177112275036,-1.0,1.0
-0.244928384069,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.166013075521,1.0,1.0
-0.238379856355,1.0,1.0
-0.274452254778,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.273342334826,1.0,1.0
-0.210409873579,1.0,1.0
-0.242042592195,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.232608272608,1.0,1.0
-0.261688175336,1.0,1.0
-0.2762281267,1.0,1.0
-0.273342334826,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,-1.0,1.0
-0.265905871151,-1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
0.0559709147686,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
0.388946900203,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.18821147455,1.0,1.0
-0.274452254778,1.0,1.0
0.255756506029,-1.0,1.0
-0.254806671637,-1.0,1.0
-0.143814676492,1.0,1.0
-0.252586831734,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.265350911176,1.0,1.0
-0.2762281267,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,-1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.110517077949,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.260578255384,1.0,1.0
-0.212074753506,-1.0,1.0
0.522137294377,1.0,1.0
-0.199310674065,1.0,1.0
-0.143814676492,1.0,1.0
-0.259135359448,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,-1.0,1.0
10.7666984462,1.0,1.0
-0.254806671637,1.0,1.0
-0.208966977642,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.23438414453,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
0.0559709147686,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.166013075521,1.0,1.0
-0.250034015846,1.0,1.0
10.7666984462,1.0,1.0
-0.267903727064,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.0106242823183,1.0,1.0
-0.232608272608,1.0,1.0
-0.246704255991,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,-1.0,1.0
-0.2762281267,1.0,1.0
-0.264240991224,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,-1.0,1.0
-0.177112275036,1.0,1.0
1.05489887107,-1.0,1.0
-0.149364276249,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.143814676492,1.0,1.0
-0.275229198744,1.0,1.0
-0.210409873579,1.0,1.0
-0.144147652478,-1.0,1.0
-0.177112275036,1.0,1.0
-0.275562174729,1.0,1.0
0.388946900203,1.0,1.0
-0.254806671637,1.0,1.0
-0.231165376671,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,-1.0,1.0
-0.210409873579,1.0,1.0
-0.273342334826,1.0,1.0
-0.2762281267,1.0,1.0
-0.166013075521,-1.0,1.0
-0.210409873579,1.0,1.0
-0.264240991224,1.0,1.0
-0.241154656234,1.0,1.0
-0.2762281267,1.0,1.0
-0.269679598986,1.0,1.0
10.7666984462,1.0,1.0
-0.265905871151,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
0.122566111855,1.0,1.0
-0.149364276249,-1.0,1.0
-0.2762281267,1.0,1.0
-0.269346623001,1.0,1.0
-0.2762281267,1.0,1.0
-0.254806671637,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,-1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.18821147455,1.0,1.0
-0.236936960419,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,-1.0,1.0
-0.274119278792,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.257359487525,1.0,1.0
-0.242375568181,1.0,1.0
-0.210409873579,1.0,1.0
-0.177112275036,-1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.275229198744,1.0,1.0
-0.232608272608,1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.0772194794052,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.262465119302,1.0,1.0
-0.232608272608,1.0,1.0
-0.199310674065,1.0,1.0
-0.243707472122,-1.0,1.0
-0.254806671637,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.215959473336,1.0,1.0
-0.149364276249,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,1.0,1.0
-0.257692463511,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.0106242823183,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.266460831127,1.0,1.0
-0.265905871151,1.0,1.0
-0.144147652478,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,-1.0,1.0
-0.221509073093,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
10.7666984462,1.0,1.0
-0.271899438889,1.0,1.0
-0.2762281267,1.0,1.0
-0.144591620458,-1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.259468335433,1.0,1.0
10.7666984462,1.0,1.0
-0.18821147455,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,-1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.221509073093,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,-1.0,1.0
-0.267903727064,-1.0,1.0
-0.262465119302,1.0,1.0
-0.271566462904,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.271566462904,1.0,1.0
-0.262465119302,1.0,1.0
-0.2762281267,1.0,1.0
-0.0106242823183,-1.0,1.0
-0.273342334826,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.273342334826,1.0,1.0
0.388946900203,1.0,1.0
-0.2762281267,1.0,1.0
-0.144147652478,1.0,1.0
-0.231831328642,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.270456542952,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,-1.0,1.0
0.0559709147686,-1.0,1.0
-0.166013075521,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,-1.0,1.0
10.7666984462,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.275562174729,1.0,1.0
0.122566111855,1.0,1.0
-0.111294021915,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.18821147455,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.0106242823183,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.236936960419,1.0,1.0
-0.210409873579,1.0,1.0
-0.232608272608,1.0,1.0
-0.210409873579,1.0,1.0
-0.18821147455,1.0,1.0
-0.2762281267,1.0,1.0
-0.177112275036,1.0,1.0
-0.265905871151,1.0,1.0
-0.0106242823183,1.0,1.0
-0.275562174729,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.263908015239,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.18821147455,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,-1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.0106242823183,-1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
0.0226733162251,-1.0,1.0
-0.254806671637,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,-1.0,1.0
-0.210409873579,-1.0,1.0
-0.177112275036,1.0,1.0
-0.265905871151,1.0,1.0
-0.275562174729,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,-1.0,1.0
-0.265905871151,1.0,1.0
-0.265350911176,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.270456542952,1.0,1.0
-0.2762281267,1.0,1.0
-0.160463475764,1.0,1.0
-0.254806671637,1.0,1.0
-0.0994178784342,1.0,1.0
-0.229278512754,-1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.228168592802,1.0,1.0
-0.273675310812,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,-1.0,1.0
-0.149364276249,1.0,1.0
-0.262798095287,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.271899438889,1.0,1.0
-0.177112275036,1.0,1.0
-0.275229198744,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.205193249807,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.210409873579,-1.0,1.0
-0.2762281267,1.0,1.0
-0.23072140869,1.0,1.0
-0.210409873579,1.0,1.0
-0.263131071273,1.0,1.0
-0.0106242823183,1.0,1.0
-0.262021151321,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.166013075521,-1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.149364276249,-1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.273342334826,1.0,1.0
-0.271566462904,1.0,1.0
0.122566111855,1.0,1.0
-0.177112275036,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
1.05489887107,-1.0,1.0
-0.271566462904,1.0,1.0
-0.110517077949,1.0,1.0
-0.144147652478,1.0,1.0
-0.274119278792,1.0,1.0
-0.254806671637,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,-1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.149364276249,1.0,1.0
-0.0772194794052,1.0,1.0
10.7666984462,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.269679598986,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.275562174729,1.0,1.0
-0.252253855749,1.0,1.0
-0.273342334826,1.0,1.0
-0.243707472122,1.0,1.0
-0.232608272608,1.0,1.0
-0.210409873579,1.0,1.0
-0.144147652478,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.273342334826,1.0,1.0
-0.258802383462,-1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.275229198744,1.0,1.0
-0.232608272608,1.0,1.0
-0.177112275036,1.0,1.0
-0.275229198744,1.0,1.0
-0.267903727064,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.271899438889,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.166013075521,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,-1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.221509073093,1.0,1.0
-0.253252783705,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.0994178784342,1.0,1.0
-0.2762281267,1.0,1.0
10.7666984462,1.0,1.0
-0.210409873579,1.0,1.0
0.388946900203,-1.0,1.0
-0.0772194794052,1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
-0.243707472122,1.0,1.0
-0.227058672851,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.2762281267,1.0,1.0
-0.144369636468,1.0,1.0
-0.2762281267,1.0,1.0
0.0559709147686,1.0,1.0
-0.0994178784342,1.0,1.0
-0.265905871151,1.0,1.0
-0.220510145137,1.0,1.0
-0.243707472122,1.0,1.0
0.0559709147686,1.0,1.0
-0.260578255384,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.232608272608,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,-1.0,1.0
-0.275562174729,1.0,1.0
-0.110517077949,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.237269936404,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
-0.210409873579,1.0,1.0
-0.0106242823183,1.0,-1.0
-0.143814676492,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.232608272608,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.0106242823183,1.0,1.0
-0.275229198744,1.0,1.0
0.721922885637,-1.0,1.0
-0.260578255384,1.0,1.0
-0.2762281267,1.0,1.0
-0.144147652478,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
0.388946900203,-1.0,1.0
-0.27667209468,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.275229198744,1.0,1.0
-0.143814676492,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
0.388946900203,1.0,1.0
-0.271566462904,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,-1.0,1.0
-0.232608272608,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.262465119302,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
0.122566111855,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,-1.0,1.0
-0.0772194794052,-1.0,1.0
-0.149364276249,1.0,1.0
-0.271899438889,1.0,1.0
-0.0772194794052,-1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.274785230763,1.0,1.0
-0.177112275036,1.0,1.0
-0.262465119302,1.0,1.0
-0.274785230763,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.144591620458,1.0,1.0
-0.254806671637,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.260578255384,1.0,1.0
-0.18821147455,1.0,1.0
-0.0772194794052,-1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.0106242823183,1.0,1.0
-0.161795379706,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,-1.0,1.0
-0.243707472122,1.0,1.0
-0.274452254778,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.271566462904,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,-1.0,1.0
-0.264240991224,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
-0.143814676492,1.0,1.0
-0.274785230763,-1.0,1.0
-0.232608272608,1.0,1.0
-0.23072140869,1.0,1.0
-0.251809887768,1.0,1.0
-0.149364276249,1.0,1.0
-0.271455470909,1.0,1.0
10.7666984462,1.0,1.0
-0.154913876007,1.0,1.0
-0.149364276249,-1.0,1.0
-0.265905871151,1.0,1.0
-0.273342334826,1.0,1.0
-0.210409873579,1.0,1.0
-0.144147652478,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.274452254778,1.0,1.0
-0.2762281267,-1.0,1.0
-0.2762281267,1.0,1.0
-0.271899438889,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.177112275036,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.0772194794052,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.271566462904,1.0,1.0
-0.254806671637,-1.0,1.0
-0.0106242823183,1.0,1.0
-0.275562174729,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,-1.0,1.0
-0.210409873579,1.0,1.0
-0.0439218808618,1.0,1.0
-0.143814676492,1.0,1.0
-0.182661874793,-1.0,1.0
-0.143814676492,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,-1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
10.7666984462,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,-1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.177112275036,-1.0,1.0
-0.193761074307,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,-1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.267570751079,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
0.122566111855,1.0,1.0
-0.2762281267,1.0,1.0
-0.200753570001,1.0,1.0
-0.254806671637,1.0,1.0
-0.0772194794052,-1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,-1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.221509073093,1.0,1.0
-0.221509073093,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,-1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,-1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.269679598986,1.0,1.0
-0.149364276249,-1.0,1.0
-0.243707472122,-1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.264240991224,1.0,1.0
-0.0994178784342,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,1.0,1.0
1.05489887107,1.0,1.0
-0.177112275036,1.0,1.0
-0.260578255384,1.0,1.0
-0.210409873579,1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.0772194794052,1.0,1.0
0.522137294377,-1.0,1.0
-0.275562174729,1.0,1.0
-0.110517077949,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
10.7666984462,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.0772194794052,-1.0,1.0
-0.274452254778,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.273675310812,1.0,1.0
-0.210409873579,1.0,1.0
0.0559709147686,1.0,1.0
-0.272232414875,1.0,1.0
-0.243707472122,1.0,1.0
-0.244595408084,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.269679598986,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.264240991224,1.0,1.0
-0.232608272608,1.0,1.0
-0.231054384676,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.218290305234,-1.0,1.0
-0.260578255384,1.0,1.0
10.7666984462,1.0,1.0
